Driver_ID,length,Age,Gender,City,Education_Level,Income_total,Income_avg,Income_max,Income_min,Dateofjoining_year,Dateofjoining_month,Joining_Designation,Grade_max,Grade_min,Grade_first,Grade_last,Total_Business_Value_sum,Total_Business_Value_avg,Total_Business_Value_min,Total_Business_Value_max,Quarterly_Rating_max,Quarterly_Rating_min,Quarterly_Rating_first,Quarterly_Rating_last,Driver_Churn
1563,16,42.0,1.0,27,2,562816,35176.0,35176,35176,2019,6,2,2,2,2,2,7308440,456777.5,-249720,1326410,3,1,1,1,0
1565,12,36.0,1.0,9,1,363720,30310.0,30310,30310,2018,10,1,1,1,1,1,4357370,363114.1666666667,0,964450,3,1,2,1,1
1566,1,31.0,1.0,6,0,59451,59451.0,59451,59451,2020,6,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
1567,3,36.0,0.0,22,1,140178,46726.0,46726,46726,2019,7,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1568,1,34.0,0.0,20,1,70455,70455.0,70455,70455,2020,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1569,17,25.0,0.0,21,2,964920,56760.0,56760,56760,2018,5,1,1,1,1,1,5142070,302474.70588235295,0,1300000,4,1,3,2,1
1570,2,33.0,1.0,21,2,145006,72503.0,72503,72503,2019,10,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1571,3,23.0,0.0,16,2,163896,54632.0,54632,54632,2019,9,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1572,2,30.0,0.0,8,0,42490,21245.0,21245,21245,2019,6,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1573,18,30.0,1.0,8,1,1122282,62349.0,62349,62349,2015,7,1,2,2,2,2,14199940,788885.5555555555,0,2315020,4,2,4,2,0
1574,5,27.0,0.0,14,0,364195,72839.0,72839,72839,2019,6,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1575,1,34.0,0.0,15,2,111621,111621.0,111621,111621,2019,8,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1576,7,29.0,0.0,26,2,502180,71740.0,71740,71740,2020,4,3,3,3,3,3,4233130,604732.8571428572,-88620,1469070,4,2,2,2,0
1577,3,32.0,1.0,24,0,131889,43963.0,43963,43963,2019,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1578,12,42.0,0.0,13,2,659064,54922.0,54922,54922,2018,10,2,2,2,2,2,5583580,465298.3333333333,0,894160,3,1,3,2,1
1579,10,24.0,0.0,10,0,327790,32779.0,32779,32779,2019,12,1,1,1,1,1,4905580,490558.0,0,1446060,4,1,2,1,0
1580,4,27.0,0.0,27,0,92596,23149.0,23149,23149,2019,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1581,1,29.0,0.0,15,0,25873,25873.0,25873,25873,2019,6,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1582,6,39.0,0.0,3,1,316266,52711.0,52711,52711,2018,8,2,2,2,2,2,2659790,443298.3333333333,0,1513770,2,2,2,2,1
1583,1,27.0,1.0,16,0,12456,12456.0,12456,12456,2018,5,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1585,13,48.0,0.0,7,1,1529372,117644.0,117644,117644,2013,6,2,4,4,4,4,3958800,304523.07692307694,0,825840,3,1,1,1,1
1586,3,30.0,1.0,6,0,226929,75643.0,75643,75643,2020,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1587,5,46.0,1.0,20,0,240555,48111.0,48111,48111,2018,2,2,2,2,2,2,2682430,536486.0,0,2065480,3,1,3,1,0
1588,22,42.0,0.0,5,1,1859352,84516.0,84516,84516,2015,9,1,2,2,2,2,17125740,778442.7272727273,0,2634560,4,2,2,3,0
1589,5,39.0,0.0,15,2,275185,55037.0,55037,55037,2018,10,3,3,3,3,3,1462050,292410.0,-250000,776030,1,1,1,1,1
1590,4,31.0,1.0,17,0,153584,38396.0,38396,38396,2020,6,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1591,1,28.0,0.0,19,1,43897,43897.0,43897,43897,2018,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1592,6,25.0,1.0,29,2,348306,58051.0,58051,58051,2020,5,1,1,1,1,1,2606540,434423.3333333333,0,773580,3,2,2,2,0
1593,2,27.0,0.0,28,0,99772,49886.0,49886,49886,2020,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1594,5,33.0,0.0,20,1,380505,76101.0,76101,76101,2020,7,3,3,3,3,3,450700,90140.0,0,250000,1,1,1,1,0
1595,5,29.0,0.0,22,1,137860,27572.0,27572,27572,2018,8,1,1,1,1,1,1598960,319792.0,130440,557020,3,2,2,2,0
1597,9,38.0,1.0,17,1,491400,54600.0,54600,54600,2015,5,2,2,2,2,2,2512600,279177.77777777775,0,700000,3,1,2,3,1
1598,12,35.0,0.0,20,2,1143408,95284.0,95284,95284,2019,10,4,4,4,4,4,9876020,823001.6666666666,-1233160,3003260,2,1,1,2,0
1599,4,30.0,1.0,9,2,435248,108812.0,108812,108812,2020,7,3,3,3,3,3,301200,75300.0,0,301200,1,1,1,1,0
1600,11,37.0,0.0,14,2,913913,83083.0,83083,83083,2019,8,3,3,3,3,3,5893790,535799.0909090909,0,1464080,4,1,1,4,1
1601,5,31.0,0.0,12,0,299660,59932.0,59932,59932,2019,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1602,5,38.0,0.0,10,0,113225,22645.0,22645,22645,2018,9,1,1,1,1,1,566890,113378.0,0,239180,2,1,2,1,1
1603,1,28.0,1.0,20,2,66465,66465.0,66465,66465,2018,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1605,7,42.0,0.0,16,0,355824,50832.0,50832,50832,2020,5,1,1,1,1,1,3522790,503255.71428571426,0,1103050,3,3,3,3,0
1606,18,44.0,1.0,12,1,1784286,99127.0,99127,99127,2014,8,1,3,3,3,3,15551140,863952.2222222222,0,2030320,4,2,3,2,0
1607,7,26.0,0.0,15,2,542339,77477.0,77477,77477,2020,1,3,3,3,3,3,3350020,478574.28571428574,0,2850000,2,1,1,2,1
1609,4,22.0,1.0,5,0,51948,12987.0,12987,12987,2019,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1610,4,38.0,0.0,7,1,464872,116218.0,116218,116218,2019,5,2,4,4,4,4,914350,228587.5,0,507940,1,1,1,1,1
1611,6,31.0,0.0,4,1,141222,23537.0,23537,23537,2018,1,1,1,1,1,1,3111530,518588.3333333333,0,2272720,4,1,2,2,1
1612,22,35.0,0.0,27,0,1533334,69697.0,69697,69697,2018,10,2,2,2,2,2,10697410,486245.9090909091,-960160,2525200,4,1,3,1,1
1613,4,33.0,0.0,26,0,182124,45531.0,45531,45531,2020,1,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1614,1,42.0,0.0,27,1,20797,20797.0,20797,20797,2018,7,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1616,7,44.0,0.0,14,1,702079,100297.0,100297,100297,2017,10,5,5,5,5,5,0,0.0,0,0,1,1,1,1,1
1617,3,34.0,0.0,3,2,135459,45153.0,45153,45153,2020,3,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1618,2,29.0,0.0,1,1,113970,56985.0,56985,56985,2020,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1621,7,27.0,0.0,25,2,203301,29043.0,29043,29043,2018,1,1,1,1,1,1,7519640,1074234.2857142857,0,3927000,4,1,4,4,1
1622,2,35.0,0.0,20,0,42824,21412.0,21412,21412,2020,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1623,19,37.0,0.0,5,2,1794303,94437.0,94437,94437,2015,8,1,3,3,3,3,10869260,572066.3157894737,0,2250010,3,2,2,3,0
1624,2,30.0,1.0,13,1,145978,72989.0,72989,72989,2018,12,3,3,3,3,3,101850,50925.0,0,101850,1,1,1,1,1
1625,2,40.0,0.0,29,2,112760,56380.0,56380,56380,2020,11,3,3,3,3,3,164520,82260.0,0,164520,1,1,1,1,0
1626,2,40.0,0.0,1,2,226348,113174.0,113174,113174,2020,11,4,4,4,4,4,0,0.0,0,0,1,1,1,1,0
1627,3,31.0,0.0,1,1,103419,34473.0,34473,34473,2019,6,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1628,1,37.0,0.0,27,0,35189,35189.0,35189,35189,2020,4,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1629,6,38.0,0.0,12,0,674544,112424.0,112424,112424,2014,8,2,4,4,4,4,5780880,963480.0,203990,2488030,2,1,2,2,0
1630,2,35.0,1.0,28,1,197136,98568.0,98568,98568,2019,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1631,11,23.0,1.0,6,2,791824,71984.0,71984,71984,2018,1,1,3,3,3,3,9009340,819030.9090909091,-284190,6125040,3,1,3,2,1
1633,11,31.0,1.0,29,0,573386,52126.0,52126,52126,2019,11,2,2,2,2,2,5803060,527550.9090909091,0,1021890,3,2,2,2,0
1634,2,23.0,1.0,21,1,81636,40818.0,40818,40818,2020,9,1,1,1,1,1,270780,135390.0,0,270780,1,1,1,1,0
1635,1,29.0,0.0,20,0,13417,13417.0,13417,13417,2018,12,1,1,1,1,1,110280,110280.0,110280,110280,1,1,1,1,0
1636,3,31.0,0.0,12,2,185136,61712.0,61712,61712,2020,3,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
1637,5,34.0,1.0,1,2,341045,68209.0,68209,68209,2020,8,3,3,3,3,3,948670,189734.0,0,412000,1,1,1,1,0
1638,12,33.0,1.0,2,1,1474044,122837.0,122837,122837,2019,4,3,3,3,3,3,57298820,4774901.666666667,996480,10951600,4,4,4,4,1
1639,6,47.0,0.0,8,1,303198,50533.0,50533,50533,2018,9,1,1,1,1,1,738300,123050.0,0,250000,1,1,1,1,1
1640,11,28.0,0.0,28,1,969859,88169.0,88169,88169,2019,11,3,3,3,3,3,10812890,982990.0,0,2952880,4,1,4,3,1
1642,21,50.0,0.0,29,2,1171254,55774.0,55774,55774,2018,9,2,2,2,2,2,12178880,579946.6666666666,-619680,2097970,4,1,2,1,0
1643,3,36.0,0.0,25,1,143976,47992.0,47992,47992,2018,9,1,1,1,1,1,304610,101536.66666666667,0,304610,1,1,1,1,1
1644,20,48.0,1.0,9,1,2110260,105513.0,105513,105513,2014,4,2,4,4,4,4,21460770,1073038.5,0,3344300,3,1,2,3,0
1645,5,25.0,0.0,3,0,79110,15822.0,15822,15822,2019,10,1,1,1,1,1,0,0.0,-150530,150530,1,1,1,1,1
1646,3,33.0,1.0,1,2,224709,74903.0,74903,74903,2020,5,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
1647,3,26.0,0.0,3,2,108342,36114.0,36114,36114,2018,9,1,1,1,1,1,650770,216923.33333333334,102560,306050,1,1,1,1,0
1650,1,31.0,1.0,23,0,34600,34600.0,34600,34600,2020,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1651,15,43.0,0.0,18,0,329130,21942.0,21942,21942,2018,10,1,1,1,1,1,3926300,261753.33333333334,0,695860,3,1,2,2,0
1652,8,33.0,0.0,3,1,1017544,127193.0,127193,127193,2020,5,3,3,3,3,3,1335220,166902.5,0,275160,2,1,1,2,0
1653,4,32.0,1.0,19,0,65944,16486.0,16486,16486,2020,4,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1655,19,34.0,1.0,11,1,821788,43252.0,43252,43252,2015,8,1,2,2,2,2,12659890,666310.0,106670,2803840,4,2,2,2,0
1657,16,40.0,0.0,10,0,1614272,100892.0,100892,100892,2015,9,1,4,4,4,4,10766940,672933.75,235940,1100650,2,2,2,2,0
1658,13,30.0,1.0,22,2,445042,34234.0,34234,34234,2019,11,1,1,1,1,1,3096340,238180.0,0,503330,2,1,2,2,0
1659,3,25.0,1.0,22,1,182064,60688.0,60688,60688,2019,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1661,3,43.0,0.0,20,1,65694,21898.0,21898,21898,2016,5,1,1,1,1,1,338920,112973.33333333333,0,237510,1,1,1,1,1
1662,20,43.0,1.0,1,0,2419080,120954.0,120954,120954,2015,9,1,3,3,3,3,17693840,884692.0,0,2549380,3,2,3,3,0
1663,5,36.0,0.0,5,2,297405,59481.0,59481,59481,2019,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1664,18,52.0,1.0,27,1,1653102,91839.0,91839,91839,2016,1,1,4,4,4,4,18707090,1039282.7777777778,100150,3737990,2,2,2,2,1
1665,5,35.0,0.0,12,1,260875,52175.0,52175,52175,2020,4,2,2,2,2,2,720160,144032.0,0,464680,2,1,2,1,1
1666,5,34.0,0.0,21,1,214220,42844.0,42844,42844,2020,7,2,2,2,2,2,2921180,584236.0,0,2061300,4,1,1,4,0
1667,2,42.0,0.0,29,1,117068,58534.0,58534,58534,2019,4,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1668,14,33.0,1.0,15,0,736890,52635.0,52635,52635,2019,8,2,2,2,2,2,2827270,201947.85714285713,0,1125000,3,1,3,1,0
1669,14,22.0,0.0,25,0,154952,11068.0,11068,11068,2019,9,1,1,1,1,1,2403650,171689.2857142857,-500000,687820,2,1,1,2,1
1670,17,34.0,1.0,1,1,422875,24875.0,24875,24875,2018,3,1,1,1,1,1,9316860,548050.5882352941,0,2870090,4,2,4,3,0
1671,2,29.0,1.0,9,0,125378,62689.0,62689,62689,2019,12,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1672,4,37.0,1.0,14,1,463912,115978.0,115978,115978,2017,1,4,4,4,4,4,0,0.0,0,0,1,1,1,1,1
1673,8,52.0,1.0,14,2,654272,81784.0,81784,81784,2018,6,1,2,2,2,2,2602330,325291.25,193520,629630,3,1,3,2,0
1674,5,34.0,1.0,1,2,108135,21627.0,21627,21627,2019,10,1,1,1,1,1,219010,43802.0,0,116100,1,1,1,1,1
1675,13,42.0,1.0,14,2,701090,53930.0,53930,53930,2018,7,1,1,1,1,1,18838440,1449110.7692307692,0,6446290,4,1,4,3,1
1676,3,35.0,1.0,27,2,212493,70831.0,70831,70831,2020,8,2,2,2,2,2,965590,321863.3333333333,0,965590,2,1,2,2,0
1677,1,33.0,1.0,10,2,123255,123255.0,123255,123255,2018,1,2,2,2,2,2,4513790,4513790.0,4513790,4513790,4,4,4,4,0
1678,20,34.0,0.0,16,0,826100,41305.0,41305,41305,2017,11,2,2,2,2,2,4859260,242963.0,0,650000,2,1,1,2,0
1679,19,36.0,0.0,12,2,1050415,55285.0,55285,55285,2018,7,1,2,2,2,2,13336300,701910.5263157894,0,1825180,3,2,2,2,0
1680,7,32.0,1.0,9,1,457093,65299.0,65299,65299,2020,1,2,2,2,2,2,2514040,359148.5714285714,0,799320,3,1,1,3,1
1681,3,29.0,0.0,18,2,120975,40325.0,40325,40325,2018,8,1,1,1,1,1,500000,166666.66666666666,0,250000,1,1,1,1,1
1682,5,24.0,0.0,24,2,243555,48711.0,48711,48711,2020,5,2,2,2,2,2,1989440,397888.0,0,1063200,2,2,2,2,1
1683,2,39.0,1.0,9,0,201596,100798.0,100798,100798,2020,5,3,3,3,3,3,147600,73800.0,0,147600,1,1,1,1,0
1685,5,34.0,1.0,25,1,284580,56916.0,56916,56916,2018,8,1,1,1,1,1,1715560,343112.0,0,1260390,3,1,1,3,1
1686,4,34.0,0.0,15,0,123836,30959.0,30959,30959,2020,6,1,1,1,1,1,174000,43500.0,0,174000,1,1,1,1,1
1687,6,33.0,0.0,3,2,271242,45207.0,45207,45207,2020,2,1,1,1,1,1,0,0.0,0,0,2,1,1,1,1
1688,3,28.0,0.0,28,2,196344,65448.0,65448,65448,2019,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1689,4,36.0,1.0,3,2,203236,50809.0,50809,50809,2019,6,3,3,3,3,3,123720,30930.0,0,123720,1,1,1,1,0
1690,10,35.0,0.0,28,1,877940,87794.0,87794,87794,2013,10,2,3,3,3,3,4734870,473487.0,0,1240880,3,1,1,1,1
1692,1,34.0,0.0,3,2,82666,82666.0,82666,82666,2019,8,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1693,3,34.0,1.0,21,1,145968,48656.0,48656,48656,2020,1,2,2,2,2,2,1283780,427926.6666666667,0,878060,2,2,2,2,0
1694,19,29.0,0.0,15,1,1173991,61789.0,61789,61789,2016,4,1,2,2,2,2,21556340,1134544.2105263157,281160,4194960,4,2,4,2,0
1695,6,34.0,0.0,2,2,569598,94933.0,94933,94933,2020,3,3,3,3,3,3,302530,50421.666666666664,0,302530,1,1,1,1,1
1696,2,43.0,1.0,8,2,102492,51246.0,51246,51246,2020,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1697,5,27.0,1.0,14,0,288135,57627.0,57627,57627,2020,2,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1699,6,31.0,1.0,21,0,84996,14166.0,14166,14166,2020,7,1,1,1,1,1,360000,60000.0,0,360000,1,1,1,1,1
1701,7,32.0,1.0,9,0,120638,17234.0,17234,17234,2019,12,1,1,1,1,1,983750,140535.7142857143,0,983750,2,1,1,1,0
1702,6,39.0,0.0,3,0,270888,45148.0,45148,45148,2019,1,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1703,4,27.0,1.0,2,0,157736,39434.0,39434,39434,2019,7,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1704,11,30.0,1.0,18,1,1261161,114651.0,114651,114651,2018,3,1,3,3,3,3,26951370,2450124.5454545454,-284670,12849540,4,2,4,4,0
1706,1,30.0,1.0,16,2,104897,104897.0,104897,104897,2020,5,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
1707,3,34.0,1.0,6,0,63387,21129.0,21129,21129,2020,9,1,1,1,1,1,713760,237920.0,0,512040,3,1,3,1,0
1708,1,25.0,0.0,19,0,57063,57063.0,57063,57063,2020,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1709,3,34.0,0.0,17,0,107469,35823.0,35823,35823,2019,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1710,2,43.0,1.0,7,1,242478,121239.0,121239,121239,2020,10,3,3,3,3,3,550380,275190.0,0,550380,3,3,3,3,0
1712,3,27.0,0.0,18,1,314262,104754.0,104754,104754,2020,9,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
1714,17,28.0,0.0,26,1,672503,39559.0,39559,39559,2016,1,1,2,2,2,2,8290090,487652.35294117645,0,1958300,4,1,2,2,0
1715,4,29.0,0.0,23,0,267740,66935.0,66935,66935,2019,1,2,2,2,2,2,510930,127732.5,0,510930,1,1,1,1,1
1716,9,32.0,1.0,7,0,805527,89503.0,89503,89503,2016,5,1,4,4,4,4,15173240,1685915.5555555555,0,9100910,3,1,3,2,1
1717,3,24.0,0.0,2,2,83079,27693.0,27693,27693,2020,5,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1718,17,36.0,1.0,26,0,1626186,95658.0,95658,95658,2013,10,2,4,4,4,4,7823140,460184.70588235295,0,3250350,2,1,2,1,1
1719,12,46.0,1.0,3,0,533964,44497.0,44497,44497,2018,10,1,1,1,1,1,3562080,296840.0,0,458850,3,2,2,2,1
1720,4,33.0,0.0,29,0,292488,73122.0,73122,73122,2019,12,3,3,3,3,3,0,0.0,-291920,291920,1,1,1,1,1
1721,2,36.0,1.0,5,0,52412,26206.0,26206,26206,2018,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1722,15,42.0,0.0,27,2,1152090,76806.0,76806,76806,2015,7,1,3,3,3,3,4911000,327400.0,-86240,1293710,2,1,1,1,1
1723,2,30.0,0.0,1,1,58566,29283.0,29283,29283,2020,10,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
1724,4,39.0,0.0,1,1,226144,56536.0,56536,56536,2020,9,2,2,2,2,2,994340,248585.0,0,541390,2,1,2,2,0
1725,3,25.0,0.0,2,0,142695,47565.0,47565,47565,2020,9,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1726,2,29.0,0.0,8,1,78242,39121.0,39121,39121,2019,6,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1727,1,34.0,0.0,1,0,29359,29359.0,29359,29359,2018,6,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1728,2,40.0,0.0,24,2,86094,43047.0,43047,43047,2020,10,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1729,8,39.0,1.0,11,0,770536,96317.0,96317,96317,2014,10,1,3,3,3,3,4516780,564597.5,0,1300010,2,2,2,2,1
1731,1,29.0,1.0,28,0,61343,61343.0,61343,61343,2013,9,1,5,5,5,5,0,0.0,0,0,1,1,1,1,1
1732,1,39.0,1.0,10,1,42723,42723.0,42723,42723,2018,6,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1733,21,43.0,0.0,8,2,866796,41276.0,41276,41276,2016,4,1,1,1,1,1,10184310,484967.14285714284,0,1577680,3,2,2,3,0
1734,4,25.0,0.0,19,2,90300,22575.0,22575,22575,2018,1,1,1,1,1,1,2222160,555540.0,0,1564920,3,1,3,3,0
1735,3,31.0,0.0,21,1,275361,91787.0,91787,91787,2020,7,3,3,3,3,3,354660,118220.0,0,354660,1,1,1,1,1
1736,3,32.0,0.0,27,1,147366,49122.0,49122,49122,2018,12,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1737,3,29.0,0.0,10,1,95319,31773.0,31773,31773,2020,4,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1738,11,29.0,0.0,26,1,593208,53928.0,53928,53928,2016,4,1,1,1,1,1,5194430,472220.9090909091,0,1573160,4,1,2,4,1
1739,2,30.0,0.0,7,1,113734,56867.0,56867,56867,2020,5,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1740,1,27.0,1.0,22,2,53857,53857.0,53857,53857,2020,12,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
1741,7,39.0,0.0,12,1,665973,95139.0,95139,95139,2020,5,3,3,3,3,3,5814180,830597.1428571428,0,2048830,4,1,4,1,0
1742,3,32.0,1.0,27,2,287466,95822.0,95822,95822,2020,5,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1743,13,38.0,0.0,18,0,587119,45163.0,45163,45163,2018,8,2,2,2,2,2,8427040,648233.8461538461,0,1762470,4,1,3,2,0
1744,1,23.0,0.0,22,0,47072,47072.0,47072,47072,2018,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1745,20,31.0,0.0,18,2,2992740,149637.0,149637,149637,2014,12,2,4,4,4,4,18047850,902392.5,-243840,6214900,3,1,2,2,0
1746,14,51.0,1.0,12,2,538692,38478.0,38478,38478,2018,9,1,2,2,2,2,3796570,271183.5714285714,0,770320,2,1,2,1,1
1749,2,32.0,1.0,1,2,67362,33681.0,33681,33681,2016,8,1,1,1,1,1,403730,201865.0,201020,202710,1,1,1,1,0
1751,2,30.0,0.0,5,2,121694,60847.0,60847,60847,2019,8,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1752,5,35.0,1.0,15,1,400470,80094.0,80094,80094,2020,4,3,3,3,3,3,466760,93352.0,0,193150,3,1,3,1,0
1753,17,41.0,0.0,13,0,809166,47598.0,47598,47598,2015,7,1,1,1,1,1,10309030,606413.5294117647,215250,2012690,4,2,2,3,0
1754,3,25.0,1.0,10,2,128925,42975.0,42975,42975,2019,1,1,1,1,1,1,-500000,-166666.66666666666,-500000,0,1,1,1,1,1
1755,3,29.0,0.0,2,1,113985,37995.0,37995,37995,2019,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1756,19,42.0,1.0,13,1,969304,51016.0,51016,51016,2017,11,2,3,3,3,3,9372460,493287.36842105264,0,2147450,3,1,2,3,1
1757,3,35.0,1.0,3,1,94500,31500.0,31500,31500,2020,3,1,1,1,1,1,485570,161856.66666666666,0,485570,2,1,1,1,1
1758,5,40.0,0.0,27,2,338425,67685.0,67685,67685,2019,12,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
1759,1,31.0,0.0,28,2,22738,22738.0,22738,22738,2018,8,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1760,8,31.0,0.0,4,1,247968,30996.0,30996,30996,2018,12,1,1,1,1,1,439470,54933.75,0,323030,1,1,1,1,1
1761,8,39.0,0.0,20,2,1194832,149354.0,149354,149354,2016,2,5,5,5,5,5,0,0.0,0,0,1,1,1,1,0
1763,2,22.0,1.0,12,0,66084,33042.0,33042,33042,2019,11,1,1,1,1,1,0,0.0,0,0,1,1,1,1,1
1764,3,38.0,0.0,7,2,230412,76804.0,76804,76804,2020,8,3,3,3,3,3,196060,65353.333333333336,-344010,540070,1,1,1,1,0
1766,3,32.0,0.0,20,1,69663,23221.0,23221,23221,2020,10,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
1769,7,33.0,0.0,2,2,319263,45609.0,45609,45609,2018,7,1,1,1,1,1,626620,89517.14285714286,0,365630,1,1,1,1,1
1770,19,38.0,1.0,4,2,1617706,85142.42105263157,92440,84737,2016,5,1,4,3,3,3,28461940,1497996.8421052631,0,8361440,4,1,1,4,0
1771,2,34.0,1.0,15,0,81370,40685.0,40685,40685,2020,3,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1773,4,27.0,1.0,11,2,325540,81385.0,81385,81385,2018,5,1,2,2,2,2,642820,160705.0,103970,302180,1,1,1,1,0
1774,6,35.0,0.0,23,2,499452,83242.0,83242,83242,2020,6,2,2,2,2,2,484200,80700.0,0,484200,1,1,1,1,1
1775,2,37.0,1.0,18,1,170664,85332.0,85332,85332,2020,10,3,3,3,3,3,0,0.0,0,0,1,1,1,1,0
1776,6,37.0,0.0,11,2,441396,73566.0,73566,73566,2020,7,2,2,2,2,2,8743580,1457263.3333333333,0,3380920,4,4,4,4,0
1778,9,29.0,0.0,3,2,431820,47980.0,47980,47980,2018,6,2,2,2,2,2,3733590,414843.3333333333,0,1499980,2,1,2,1,1
1779,4,28.0,0.0,3,0,236820,59205.0,59205,59205,2020,7,1,1,1,1,1,630200,157550.0,0,630200,2,1,2,2,1
1781,5,39.0,0.0,25,2,455320,91064.0,91064,91064,2020,2,3,3,3,3,3,187950,37590.0,0,187950,1,1,1,1,1
1782,17,40.0,1.0,18,1,1720859,101227.0,101227,101227,2015,11,1,3,3,3,3,10493520,617265.8823529412,0,2094850,3,2,2,3,0
1783,20,45.0,0.0,14,0,1014776,50738.8,54718,49744,2018,7,1,3,2,3,2,30064690,1503234.5,369490,4170930,4,3,4,4,0
1784,8,30.0,1.0,23,2,469368,58671.0,58671,58671,2016,11,1,2,2,2,2,2470900,308862.5,0,699390,2,1,2,1,1
1785,2,31.0,0.0,27,1,134134,67067.0,67067,67067,2020,7,3,3,3,3,3,0,0.0,0,0,1,1,1,1,1
1786,3,24.0,0.0,9,1,190731,63577.0,63577,63577,2018,9,1,1,1,1,1,893410,297803.3333333333,0,641460,2,2,2,2,1
1788,3,32.0,1.0,4,1,149088,49696.0,49696,49696,2019,12,2,2,2,2,2,0,0.0,0,0,1,1,1,1,1
1789,3,31.0,0.0,25,1,68625,22875.0,22875,22875,2019,7,1,1,1,1,1,0,0.0,0,0,1,1,1,1,0
1791,1,41.0,0.0,29,1,54377,54377.0,54377,54377,2020,11,2,2,2,2,2,0,0.0,0,0,1,1,1,1,0
1792,2,39.0,0.0,26,0,123226,61613.0,61613,61613,2018,7,3,3,3,3,3,2342890,1171445.0,839270,1503620,2,2,2,2,0
1793,6,28.0,1.0,24,2,292404,48734.0,48734,48734,2020,5,2,2,2,2,2,2303250,383875.0,0,784720,3,1,2,3,0
1795,4,29.0,0.0,14,1,243056,60764.0,60764,60764,2018,1,2,3,3,3,3,117320,29330.0,0,117320,1,1,1,1,0
